date,content
2023-03-30 10:41:56+00:00,สรุปงานนี้เริ่มเทรนด์กี่โมงคะ เพิ่งเข้ามาตามไม่ทัน ไม่เห็นแอคอฟชเลยคิดว่าไม่น่าจะปั่นเทรนด์ตอนนี้👀
2023-03-30 10:41:50+00:00,"ปล่อยเทน้ำหอมเกาหหลี ที่แต่ก่อนฮิตมากกกก เค้าบอกว่าดูปน้ำหอมแบรนด์ดังในราคาหลักร้อย 
แม่ค้าเท 159 บาทส่งฟรี ขวดใหญ่ 

*** ขอขายแบบสุ่มกลิ่นนะคะ ***

สนใจสั่งเอฟมาเยย https://t.co/0WcARSlQE3"
2023-03-30 10:41:49+00:00,เราจะเริ่มเทรนงานที่ 3 กี่โมงอ่ะ
2023-03-30 10:41:46+00:00,"❗ ขายเท❗
ใบละ 90 บาท ทุกใบ!!
ค่าส่ง 35 ง้าบ
#ตลาดนัดnct #ตลาดนัดnct127 #ตลาดนัดnctdream #ตลาดนัดwayv #ตลาดนัดnct2020 #ตลาดนัดอซท https://t.co/v7pdhkPWF1"
2023-03-30 10:41:38+00:00,@chertamlnwza เรื่อง nmixx เป็นเทสเพลงเขานะคะ ไม่ได้แอนตี้เอ็นมิ๊ก แต่ที่คนไม่โอเคกันเพราะวิธีการตอบคำถามค่ะ มีคนถามว่าเจย์คิดยังไงกับเพลงเอ็นมิ๊ก แล้วเขาตอบว่า next question ก็คือเลือกไม่ตอบ(คนเลยตีความว่าเจย์น่าจะไม่ได้ชอบเพลง) อันนี้ก็แล้วแต่คนจะพิจารณาเอาค่ะ
2023-03-30 10:41:37+00:00,"พาไปเทรนด์หนึ่งของโลกเลย ฝากแท๊กกับแฮชแท๊กใน ig กันด้วยนะงับ 
 #BvlgariXZeeNuNew"
2023-03-30 10:41:35+00:00,เศร้าว่าโดนแฟนเก่าเทอีกนะเอาดีดี
2023-03-30 10:41:31+00:00,"เทอทำให้น่าร้อนกลับกลายเป็นน่ารัก 
เทอทำให้ความรักเกิดขึ้นในหน้าร้อน 
เทอทำให้แสงแดดแผ่วลงส่งแสงอ่อน 
เทอทำให้หน้าร้อนกลับกลายเป็นน่ารัก 
@BamBam1A #BamBam #SourandSweet https://t.co/l4nL7gTust"
2023-03-30 10:41:29+00:00,"❗ ขายเท❗
ใบละ 90 บาท ทุกใบ!!
ค่าส่ง 35 ง้าบ
#ตลาดนัดnct #ตลาดนัดnct127 #ตลาดนัดnctdream #ตลาดนัดwayv #ตลาดนัดnct2020 #ตลาดนัดอซท https://t.co/IxNJOtktc9"
2023-03-30 10:41:26+00:00,@4GXRAKTAPAK หมวยอุ๋ง​อิ๋ง​ละะ https://t.co/Z4LfbRcmAw
2023-03-30 10:41:23+00:00,"@boboboi_sw @daboyshine ฟรีครับ 555
จุดประสงค์คือแค่ เพื่อให้ล่าแอร์ดรอปจาก zkSync แหละครับแล้วก็ได้ NFT แถมไปด้วยสนุกๆ 

ดีกว่าเทรดหรือโอนไปโอนมาเฉยๆ เพื่อสร้าง TXS"
2023-03-30 10:41:18+00:00,วันเกิดปีนี้เหงาจัง ไม่มีอะไรพิเศษเลย นอกจากเทรเชอร์มาไทย😓
2023-03-30 10:41:17+00:00,@magnet4me ตายแล้วววววว … นึกว่าพรีเซนเทชั่นงานแต่งริมทะเล  มีทะเลมมีท้องฟ้ามีหมา มีหนู
2023-03-30 10:41:17+00:00,"สื้อฟิลิปปินส์ก็เรียก เทนลีนะคะ ไม่มีแล้วเทนต่อด้วยชื่อวง สมแล้วที่พูด I’m TENLEE มาโดยตลอด (แต่ก็มีแนะนำว่าอยู่วงไหนตามหลัง) 
#TEN #TENLEE #เตนล์ 
 https://t.co/orUXKRUvUg"
2023-03-30 10:41:09+00:00,โอ้ย เทอ เราหวง https://t.co/a7p1pP10Gr
2023-03-30 10:41:08+00:00,@znewnzon ม่ายเป็นไรจ้า โฟกัสงานก่อนเสร็จแล้วค่อยมาตามเก็บโมเมนต์&amp; เทรนด์ได้จ้า มี๊ส่งกลจ.ให้น้า จู้วๆเดี๋ยวก็เสร็จน้า
2023-03-30 10:41:07+00:00,เทอพูดถึงชั้นเหรอ /ขวับ
2023-03-30 10:41:07+00:00,ไม่ทันไลฟ์ข้าวตังเมื่อคืน ขนาดเพิ่งมาเห็นตอนนี้ยังเกือบเอาชีวิตไม่รอด แล้วถ้าทันดูไลฟ์กุจะไม่ไหลตายเลยเหรอ สาเหตุการขิต=ดูไลฟ์สดของเทอ
2023-03-30 10:40:55+00:00,"✅พร้อมส่ง แท่งไฟ เทรเชอร์
Treasure official Lightstick  💎
ทึ ไลฟ์ ทึ บง ของใหม่ ของแท้ 100%

📦ราคา 1690 
นัดรับหน้าคอน (*รับมัดจำ)
นัดรับได้ทุกวันเลยค่ะ 
#ตลาดนัดเด็กสมบัติ 
#ตลาดนัดเทรเชอร์ 
#ตลาดนัดtreasure
#แท่งไฟTreasure ตามหา บง
#TREASURE_hello_in_bangkok"
2023-03-30 10:40:53+00:00,ไม่อ่านสแตทแระ เทแม่ง ล้อเล่น
2023-03-30 10:40:53+00:00,"""ไม่อยากละสายตาเลย"" 🥺🫶🏻💕

ไม่ละเลยจริงๆ มันดีมากใช่มั้ยคะ  
""ทะเลที่มีเทอน่ะ""

กราบบ🙏 SLT X FREENBECKY

#ฟรีนเบค
#srchafreen #Beckysangels https://t.co/SAoZwLSN3Y"
2023-03-30 10:40:51+00:00,อยากชวนเทอคุยแต่เทออ่านหนังสือยุ https://t.co/3ADXnHl4En
2023-03-30 10:40:49+00:00,@clzout แจกจริง
2023-03-30 10:40:48+00:00,สุดมากกะนิทานเต่าตัวล้ายbyแตดท่อไทยแรน พี่แตดดมกัญชงมาบอกว่าอีเต่าเทรนแท็กคู่เพื่อกลบแท็กเดี่ยวเสร่อละ1 ฝั่งพี่ท่อชุบตัวไม่ขอแพ้รับไม้ต่อด่วนๆ บทเจอลูกค้าตัวล้ายเสพกาวชิปเหี้ยต้อกๆละมาโพ่โวเพ่เว่ว่าชปค้ากัญชาเสรีจนกลบงานเมนละ2  555555เอาดิ ไม่มีใครดีกว่าแกและเพิ่นแระแม่แกจีงๆค่า
2023-03-30 10:40:48+00:00,ฉันเป็นสาววายที่ทำงานหนักไม่ทันอะไรเลย พน.หยุดละ คืนนี้พร้อมเทรนงาน
2023-03-30 10:40:47+00:00,เอาจริงๆ เงินเดือนตอนช่วงเทรนนี่ใช้ชีวิตลำบากมาก อยากผ่านโปรแล้วค่าาา นีดโอที ไลฟสไตล์ค่อนข้างต้องใช้เงินเยอะ 😂
2023-03-30 10:40:43+00:00,น่ารักกกก เก่งมากๆๆๆเทอขาา https://t.co/lvXdBOX67A
2023-03-30 10:40:43+00:00,"น้ำตาไหลปลื้มใจมากพสเกาชานล์เสียงดังมากขนลุกเลยน้องแบมต้องดีใจแน่เลยขอให้คนเการักน้องเยอะๆน้องน่ารักใจดีที่สุดแล้ว💚🍋🐍❤
#BamBam"
2023-03-30 10:40:42+00:00,@Zer_birus ยอดแท็กเราก็ปั่นกันอยู่แล้วหรือเปล่าคะ แยกกับตัวคีย์เวิร์ด แต่ตัวคีย์เวิร์ดจะค้างอยู่ในเทรนนานกว่า แล้วก็เหมือนเราเคยได้ยินจากใครมาว่า คีย์เวิร์ดมันควรเว้นบรรทัดแยกให้ ai จับได้ว่าคือคีย์เวิร์ดไปเลย
2023-03-30 10:40:41+00:00,"มารับชมความหล่อความปังและปั่นเทรนผ่านแท็กกันเยอะๆนะครับ

ZeeNuNew Bvlgari
#BvlgariXZeeNuNew"
2023-03-30 10:40:38+00:00,Moschino หอมจริงๆทุกคน นี่ชอบมากแต่ตอนนั้นแค่ไปเทสละลองกลิ่นให้มันติดไว้ยังไม่ได้ซื้อ ตอนนี้เริ่มละ อยากได้ละะ
2023-03-30 10:40:31+00:00,"พร้อมส่ง 🧸
ฮีซึงเทรดดิ้งการ์ด + การ์ดอัลบั้ม
3 ใบสุดท้าย 690฿📦35/50

✅ ไม่มีตำหนิ แท้ 100% 

#ตลาดนัดENHYPEN #ตลาดนัดเอนไก่ #ตลาดนัดเอนจีน #ตลาดนัดเอนไฮเพน 엔하이픈 양도 sell free shipping wts https://t.co/SfzvvFonf4"
2023-03-30 10:40:28+00:00,งงเทรนไทยไม่ขึ้น แต่ที่ 2 เทรนโลกละ 😍
2023-03-30 10:40:22+00:00,รอแล้ว ตื่นเต้นนนน🥹 #BvlgariXZeeNuNew
2023-03-30 10:40:14+00:00,เทอออออ เบาหน่อยยย  #netsiraphop https://t.co/wrwDuMo4LQ
2023-03-30 10:40:13+00:00,"🎀 เทอๆงานนี้ปัง..โคตรดี..มาถามได้เลออ 🎀 
           อยู่บ้าน  ว่างๆ 📲 หาเงินเข้าบัญชี
           รายได้ขั้นต่ำ 2000 บาทขึ้นไป /วัน 
      ไม่มีค่าสมัคร ไม่เสียค่าสอน ได้เงินจริงๆ❗️
#สองหุ้นรอบบ่าย #หุ้น  #หุ้นไทย #เรียลลงทุน https://t.co/xYx9OrCEwi"
2023-03-30 10:40:13+00:00,@clzout แจกตริง
2023-03-30 10:40:12+00:00,อมกกกก ดีมากกกกกกกรี๊ดดดดดดดด  https://t.co/djGBEuQpp5
2023-03-30 10:40:11+00:00,"ไอติมก็ป้อนให้เทอขา
ของ(ถุงของกิน)ก็ถือให้เทอขา
อย่าบอกชาแนลเมื่อวานที่สะพายก็สะพายให้เทอขานะ
ขอร้องพี่หลิวพี่อย่าเวอร์เกินนะแต่มาอีกได้ค่ะรับไหว🤭 #หลิวอวี่นาย"
2023-03-30 10:40:11+00:00,"ขอบคุณครูประถมที่ทำให้เราเก่งภาษาอังกฤษ❌

ขอบคุณเทย์เลอร์ สวิฟต์ที่ทำให้เราเก่งภาษาอังกฤษ✅"
2023-03-30 10:40:10+00:00,เอ้ะเดี๋ยวก่อน ถึงเวลาเทรนแล้วเหรอ หรือเขาเทรนกันก่อน 😂
2023-03-30 10:40:07+00:00,คิดถึงเพื่อนเลยที่ชอบน้ำหอมมาก น้ำหอมเต็มบ้าน ทั้งขวดเต็มขวดแบ่ง แล้วเป็นผู้หญิงที่ซื้อกลิ่นผู้ชายมาเยอะม๊าก บอกว่าถ้าอยากลองตัวไหนก็ให้ถามได้เลยจะส่งเทสเตอให้ 😭
2023-03-30 10:40:03+00:00,เอาจริงเอาจังละให้สงกรานต์😁😁😁 https://t.co/Dm6Tg858Jx
2023-03-30 10:40:03+00:00,เราอยากให้เห็นความหล่อของทั้งคู่แบบชัดๆแต่ลงแล้วมันไม่ชัดฮือออออ
2023-03-30 10:39:55+00:00,เอ้นดูทึเมอะอยุ่หอก้รับเทรเช่อได้7&amp;55666555555555555
2023-03-30 10:39:55+00:00,@tomatodii อ่ยยย เทคแคร์งับบบ
2023-03-30 10:39:52+00:00,"ไปค่ะ งานที่ 3 ไปเทรนโลกกันอี๊กกก

ZeeNuNew Bvlgari
#BvlgariXZeeNuNew"
2023-03-30 10:39:49+00:00,"'โออาร์-บุญรอด' จับมือส่ง 'กาแฟพร้อมดื่ม คาเฟ่ อเมซอน-ฮารุ โคลด์บรูว์ กรีนที' บุกตลาดโมเดิร์นเทรดไทย
https://t.co/TKIpC5HS91
#TheBangkokInsight #OR #โออาร์"
2023-03-30 10:39:48+00:00,#ฟิคชานแบค #ขายฟิคexo #ขายฟิคมือสอง #ขายฟิคชานแบค #ฟิคมือสอง #ฟิคชานแบคมือสอง #ตลาดนัดEXO #นิยายวายมือสอง #นิยายวาย #ตลาดนัดyaoi #ตลาดนัดวาย #แนะนํานิยาย #แนะนํานิยายวาย #พี่ชานคนกาก #100คำชานแบค ถามได้ค่ะ เทรดนี้เหลือไม่เยอะน้า ผ่อนได้มัดจำได้ เหมามีราคาพิเศษค่ะ
2023-03-30 10:39:44+00:00,"ดัน แกหึงอาซุกะอะดิ 55555555555555 ก้นางเอกร่าเริง เปนพลังบวกให้ทุกคน ละมานก้จะมีคนนึงที่ฟึดฟัดหน้างอ รุสึกว่าตัวเองไม่พิเสด ไหนจะที่อาซุกะบอกว่าที่กอดกันวันนั้นรุสึกเหมือนเปนแม่คนอีก 

ดัน: ไม่ได้อยากเปนลูกเทอโว้ย ไม่ชอบให้คนอื่นเห็นมุมน่ารักของเทอด้วย!!!!! 

#IWillBeYourBloom https://t.co/rFOg4diTLm"
2023-03-30 10:39:37+00:00,เทสสสส
2023-03-30 10:39:37+00:00,เริ่มเทรนด์ยังนะ แต่พี่ซีหล่อมากกกกกกกกกก
2023-03-30 10:39:30+00:00,ไม่เอาคือไม่เอา กรุเทจริงๆ #ลัฟวี่ไม่เอาธันเดอร์โดม
2023-03-30 10:39:28+00:00,"เทอออ มาดูบ๊อบบี้สิ่ 🫠🫠🫠
https://t.co/zYplmwk95o

https://t.co/laEEx7aULx"
2023-03-30 10:39:27+00:00,เช็คประชากรลับวี่ทั้งในและนอกปะเทดด้วยค้าาาา ประเมินต่ำมาก อย่าโง่เกิน #ลัฟวี่ไม่เอาธันเดอร์โดม
2023-03-30 10:39:25+00:00,นักเลง!! https://t.co/yEeqwK3Bh1
2023-03-30 10:39:25+00:00,"เพลิงนวลเพลิงนิลมาเเร้ววววววววว

ZeeNuNew Bvlgari
#BvlgariXZeeNuNew"
2023-03-30 10:39:24+00:00,"🎀 เทอๆงานนี้ปัง..โคตรดี..มาถามได้เลออ 🎀 
           อยู่บ้าน  ว่างๆ 📲 หาเงินเข้าบัญชี
           รายได้ขั้นต่ำ 2000 บาทขึ้นไป /วัน 
      ไม่มีค่าสมัคร ไม่เสียค่าสอน ได้เงินจริงๆ❗️
#งานออนไลน์ฟรี  #งานออนไลน์ไม่เสียค่าสมัคร  #เลิกใช้วอลเล็ท https://t.co/uRlNECvVon"
2023-03-30 10:39:24+00:00,พวกเทอแรง ฉันตายเด้อ
2023-03-30 10:39:23+00:00,"แจมิน น่ารัก
แจมิน พูดไทย
แจมิน แมว
แจมิน กระต่าย
แจมิน ใจดี 
แจมิน อบอุ่น
แจมิน ยิ้มสวย
แจมิน แมวนางฟ้า
แจมิน แก้มนิ่ม
แจมิน ทำอาหาร
แจมิน นานะ
แจมิน แสนดี
แจมิน อาอิชิเตรุโย
แจมิน ยิ้มหวาน
แจมิน เทคแคร์
แจมิน อ่อนโยน
แจมิน ส้มตำ
แจมิน ลิปปาล์ม https://t.co/lLLQINJK0C"
2023-03-30 10:39:18+00:00,จำกลิ่นได้แล้วมุงๆเหมือนกลิ่นน้ำหอมในบิวเทอเรียมๆๆๆ
2023-03-30 10:39:18+00:00,+5 ขอบคุณนะคะ ขอให้ทุกวันเป็นวันที่ดี มีความสุขมีรอยยิ้มทุกวันวัน🤲🏻 พบเจอแต่คนน่ารัก🥰 เงินทองไหลมาเทมา การงานการเรียนราบรื่น ดูแลสุขภาพด้วยนะคะ✨️ #tpzxnforsur3
2023-03-30 10:39:16+00:00,"แฟนคลับแต่ละคนมีกำลัง/วิธี/เวลา/ความสะดวก ในการ ซพ ไม่เหมือนกัน
บางคนสายเปย์ อุดหนุน
บางคนสายเทรน กระจายข่าว
บางคนสายลุย เพิ่มความแกรนด์หน้างาน
ซึ่งยุคนี้ ยอดเงิน ยอดเทรน ภาพข่าว สิ่งใดก็ตามที่ ซพ สินค้า ล้วนสำคัญ
ดังนั้นทุกสายต่างจำเป็น ถนัดอะไรก็ซัพพอร์ตในแบบที่ตัวเองสะดวกนะ✌🏻"
2023-03-30 10:39:16+00:00,@KwangT_HWU ครับ  เทอ
2023-03-30 10:39:14+00:00,"น้ำตาลที่บ้านเททิ้งไปได้เลยค่ะ ไม่มีอะไรหวานกว่านี้ล๊า,,!!! 😌🤍❤️

BAMBAM COMEBACK STAGE MCD
#SourandSweet_MCountdown
#BamBam @BamBam1A https://t.co/wWf5heymVW"
2023-03-30 10:39:13+00:00,ค่ายเพลงมาเขียน Article ลง medium อะ  แกคือบริษัทเทคในคราบค่ายเพลงแหละม้อดเฮ้า ถถถถถถถถ
2023-03-30 10:39:07+00:00,พนคือขอมากไปมั้ย อยากได้เพลงเทเล่อสักเพลง จิงจัง มันทำไมนักทำไมไม่เปิดกัน
2023-03-30 10:39:06+00:00,อยากไปคอนเทรเช่อมาก อยากฟังเพลงโปรดแบบร้องสดหลายเพลงเลยㅠㅠ
2023-03-30 10:39:02+00:00,@ppnaravit ละคืนนี้เทอจะหล่อเพอเฟคท์ขนาดไหน
2023-03-30 10:39:01+00:00,กูอยากหวีดเทรเชอร์ แต่กูหวีดเด็กไม่ไหว😭
2023-03-30 10:38:59+00:00,@pawututhisintu1 อร่อยจ้ะ มาแวะทุกครั้งเลย
2023-03-30 10:38:54+00:00,ในวันที่หญิงสาวเหนื่อยล้า ก็มีเทอมาทำหน้าหล่อๆอ้อนๆให้ดู 🥹 https://t.co/VysD6aHebQ
2023-03-30 10:38:50+00:00,ตู้เยมบ้านเทอผมขอนะ *กระซิบ* https://t.co/trTi4fRbjH
2023-03-30 10:38:50+00:00,โกรธ https://t.co/srXR1Jw1gE
2023-03-30 10:38:44+00:00,55555555555555555555พองเป็นเทมปุระเลย
2023-03-30 10:38:44+00:00,ชั้นที่อยากตีกับเทสล่าแทนผัวมาตลอดคือเข้าใจสุดๆ ปัญหาserviceกับqcตัวร้าย ตอนนี้รถก็ยังมีตำหนิอยู่1จุด ตอนส่งไปศูนย์หลังจากทดลองขับ แจ้งในแอพบอกให้แก้แล้วแต่ไม่รู้ช่างลืมหรืออะไร แต่แฟนก็ช่างมัน เป็นรอยเล็กๆ ถ้าส่งไปอีกอาจจะต้องรอเป็นอาทิตย์อีก ไม่อยากขับรถserviceงี้ ไม่สนุก
2023-03-30 10:38:43+00:00,@onehdthailand ละครยังไม่ออน แต่ตอนนี้เทใจให้เกินร้อยแล้วไปแล้วค่ะ 🥰😊
2023-03-30 10:38:39+00:00,"เช็คชื่อค้าบบบ ทีมหน้าจอก็วิ่งเทรนสุดๆ เหมือนกันนะ ทีมหน้างานอะยมหมดแล้วมั้ง😂
#BvlgariXZeeNuNew"
2023-03-30 10:38:34+00:00,เพื่อนพาแต่งกับแม่จับแต่ง แม่พาแต่งเทเลทับบี้ ห่อทั้งตัวไปดลย https://t.co/9iQpoC8aYd
2023-03-30 10:38:33+00:00,@hdRdlXQaAmC6lp7 @soranai9 คอนเทนก็ไม่ต้องมาสนใจสิ เชิญทวิตอื่นเลย
2023-03-30 10:38:31+00:00,พนไปคอนเทรเช่อล้ะ ฟิน
2023-03-30 10:38:30+00:00,@studentThai123 เทอชื่อไรตัว
2023-03-30 10:38:29+00:00,คือโปรเจคคอนเทรเช่อมันปังเกิน มีทุกซอกทุกมุมอิดอก ทึเมมันปังกันเว่อนะ
2023-03-30 10:38:29+00:00,ไว้จบงาน เราจะช่วยกันเทรน แท็คหาวายจีรึยังไงให้เปลี่ยนค่อยว่ากันก็ได้5555555555555555 อยากให้น้องเล่นคอนทั้ง 3 วันแบบสบายใจอ่ะ 😭😭😭
2023-03-30 10:38:28+00:00,ทุกคนเทรนต่อไปคับๆๆๆๆๆ เอา อิมแพค อิมแพค อิมแพค อิมแพค อิมแพค อิมแพค อิมแพค อิมแพค  @SMTrueThailand  #ลัฟวี่ไม่เอาธันเดอร์โดม
2023-03-30 10:38:27+00:00,คือปั่นเทรนจนมึนอะวันนี้ ไม่รู้แหละ แต่งานบุลการีเราต้องเอา 1M มาให้ได้
2023-03-30 10:38:20+00:00,"เทอสว่างมากในหมู่ชน
#BodyGlovexGeminiFourth #Fourthnattawat @tawattannn https://t.co/ePQMuQFFxW"
2023-03-30 10:38:20+00:00,SM TrueมันทำงานตามบรีฟSMที่เกาหลีใครอยากช่วยให้พิจารณาแท็ก @SMTOWNGLOBAL หรือเทรนแท็กให้ขึ้นเทรนทวิตเยอะๆช่วยกันหน่อยไม่อยากเป็นคนนกบัตร เทรนกันเยอะๆลัฟวี่มีตั้งกี่หมื่นคุณพรี่จะมาแค่ธดดได้ไง🥹🥹
2023-03-30 10:38:18+00:00,@reno____o บ้านเมืองสะอาด อย่างน้อยไปห้องน้ำสะอาดแน่นอน คนพูดภาษาอังกฤษไม่หงุดหงิด เทอไปจีนสิ คนละเรื่องเลย จีนตึกสวยก็จิง แต่คนและห้องน้ำน่าหงุดหงิดมาก
2023-03-30 10:38:17+00:00,อีเกามันเปนฮุนเวนกันหมดอะ เทสดีนะพส
2023-03-30 10:38:16+00:00,เทรเชอร์มาไทยแล้วสถานีต่อไปรอดูบอยจึแพลเน้ต😻
2023-03-30 10:38:13+00:00,เริ่มเทรนกันเลยไหม งงล่ะ ย๊าๆ
2023-03-30 10:38:12+00:00,เราจะปกป้องเทอเองพรี่คิง
2023-03-30 10:38:11+00:00,เทสสสส
2023-03-30 10:38:11+00:00,เฉลยแล้วว่าดาวหางที่ตกใน prologue film ตกมาเพื่อรวบรวมขบวนการ ✨ Cravity Rangers ✨ ผู้ถูกเลือกเก้าคนเก้าสีจะมาช่วยกอบกู้โลกใบนี้ไว้เอง!!! ☄️⚔️✨55555555555 เทอมันแน่ เทอมันเริ่ด เทอมันปัง https://t.co/n5RSusOSHF
2023-03-30 10:38:09+00:00,@beatriceblucky1 ดิจิตอลฟุ้ตเทจมาในรุปแบบของเพื่อนไม่เกินจริง555
2023-03-30 10:38:09+00:00,"เช็ค​อินงานที่3ของวันนี้พร้อมเล่น#ให้ติดเทรนโลกไปเลยดีมั้ย
    เด็กๆ  Fighting​ นะ✌🏻✌🏻
#BvlgariXZeeNuNew https://t.co/aayDlk0PCr"
2023-03-30 10:38:09+00:00,อัลบั้มใหม่เทรดแอลอันดับหนึ่งอะ เปิดอัลบั้มนี้ฟังทุกเช้า รักเทรดแอล ㅜㅜ
2023-03-30 10:38:07+00:00,@SsunSsetSsun อ้ยยยยยก็มาดูงานตอนพ่กกกเขียวเหลืองมันปั่นเทรนบ้างเถอะค่ะ5555
2023-03-30 10:38:06+00:00,@minippnkm แต่เทอ กินในรอบปีจริงดิ เหมือนคนที่มีโอกาสกินก็กินตลอดไม่ปฏิเสธอ้ะ
2023-03-30 10:38:06+00:00,งงเทสคนโหวตวู้วา นารังซากัลเรยังดีกว่า
2023-03-30 10:38:05+00:00,@Zee_2525 555 หนูเลยกลายเป็นคนเยอะสิ่งไปเลยค่ะ
2023-03-30 10:38:04+00:00,@chubbyfawnn เทคแคร์นะคะ หายาทาด้วยน้า 🥺❤️
2023-03-30 10:37:55+00:00,@chadumb เย้ๆ ขอบคุณค้าาา🩵🥺
2023-03-30 10:37:55+00:00,มีใครไอเทมหายไปชิ้นนึงมั้ยคะ #ปาทู
2023-03-30 10:37:52+00:00,พี่จีมินไปถ่ายคอนเทนเต้นลงติ่กต่อกแน่ๆๆๆ เอาเลยค่ะๆๆๆๆๆๆๆๆ
2023-03-30 10:37:51+00:00,เหอะๆๆๆ เพราะเทอคือซซป่ะ เลยรับไม่ได้งี้
2023-03-30 10:37:49+00:00,"คิวว่างพร้อมคอลจ้่า ☺️
คอลจริงมีรีวิวงานดีตรงปกถอหมดเห็นหมดเห็นหน้าเล่นท่าได้ไม่มีเสียค่าประกันหรือจ่ายเพิ่ม 💯
✅เทสก่อนโอนได้จ้าโอนแล้วคอลเลยไม่ต้องรอ
📌ขายรูปขายคลิปส่วนตัว

สนใจแอดไลน์👉🏻 🆔KNT99XX 
#คอลเสียว"
2023-03-30 10:37:45+00:00,"คิวว่างพร้อมคอลจ้่า 😉
คอลจริงมีรีวิวงานดีตรงปกถอหมดเห็นหมดเห็นหน้าเล่นท่าได้ไม่มีเสียค่าประกันหรือจ่ายเพิ่ม 💯
✅เทสก่อนโอนได้จ้าโอนแล้วคอลเลยไม่ต้องรอ
📌ขายรูปขายคลิปส่วนตัว

สนใจแอดไลน์👉🏻 🆔KNT99XX 
#คอลเสียว"
2023-03-30 10:37:39+00:00,วันนี้ขอใช้แท็กตามบ้านคู่นะคะ โอกาสขึ้นเทรนมีมากกว่าค่ะ
2023-03-30 10:37:38+00:00,กุรักพี่เทมมาก ติวเต้ออิกไน้ที่ควรเรียนด้วยนอกจากพี่กั๊กก็มีพี่เทมอีกคน พี่เทมสอนดีด้วยน่ารักด้วย ถ้าสอบติดหนุสัญญาหนุจะไม่ลืมพี่
2023-03-30 10:37:33+00:00,เวลาเทรนด์แล้วจะใส่ kw พ่วงกับแท็กแล้วถ้าจะเอาแค่ “In Mumbai” อย่างเดียวเป็น kw ถ้ามันขึ้นเทรนด์มาด้วยมันก็ไม่รู้อยู่ดีอ่ะว่าคืออะไร งานใคร ใครมา ถ้าไม่กดเข้าไปดู แล้วตอนแคปไว้เก็บสะสมยอดมันก็แบบไม่มีชื่อศลป.อยู่ดีอ่ะ🥲 แต่ยังไงก็ได้หมดแหละแค่เอาให้เข้าใจตรงกันพอเดี๋ยวเทรนด์ยาก
2023-03-30 10:37:33+00:00,@DONTT_MINDDD 17.45 น. ค่ะ แต่ตอนนี้ซนนำปถึงหน้างานแล้ว บางคนเลยถ่ายรูปถ่ายคลิปลงแท็กเลย
2023-03-30 10:37:32+00:00,วันนี้มีใครตามคอนเทนท์เยอะจุง
2023-03-30 10:37:32+00:00,"คิวว่างพร้อมคอลจ้่า 🏉
คอลจริงมีรีวิวงานดีตรงปกถอหมดเห็นหมดเห็นหน้าเล่นท่าได้ไม่มีเสียค่าประกันหรือจ่ายเพิ่ม 💯
✅เทสก่อนโอนได้จ้าโอนแล้วคอลเลยไม่ต้องรอ
📌ขายรูปขายคลิปส่วนตัว

สนใจแอดไลน์👉🏻 🆔KNT99XX 
#คอลเสียว"
2023-03-30 10:37:31+00:00,รักเทรเช่อว่ะทำไงดี😭
2023-03-30 10:37:20+00:00,@EMMY63973720 ผมก็เคยโดนโอนแล้วโดนหมอเท แต่ไม่ใช่คุณนะ
2023-03-30 10:37:18+00:00,@Petcharaporn_68 ใช่ๆ ถ้าจะเสียแรงเทรน KW ก็ขอให้มีชื่อมายอาโปเถอะจ้า
2023-03-30 10:37:15+00:00,รอเทรน เต้นตื่นๆๆ ไม่ได้เทรนนานแล้ว https://t.co/rNMHXeN44d
2023-03-30 10:37:07+00:00,เอาล่ะชั้นพร้อมปั่นเทรน
2023-03-30 10:37:06+00:00,@Zer_birus เราสงสัยค่ะว่าคีย์เวิร์ด In Mumbai เฉยๆ เวลาขึ้นเทรนมันจะไม่มีอะไรสื่อถึงมายอาโปรึเปล่าคะ
2023-03-30 10:37:05+00:00,ซีนิวรอก่อนนนนน
2023-03-30 10:37:03+00:00,ขอแปะเทรดที่อ่านแล้วแต่ลืมรีวิว ลืมเนื้อเรื่องละด้วย https://t.co/IZkw1UnjZR
2023-03-30 10:37:00+00:00,คิดถึงเทอทุกวันเลย😝 #ระยอง https://t.co/95ZAhfvJCp
2023-03-30 10:36:59+00:00,@PP60440509 รอปั่นเทรน
2023-03-30 10:36:54+00:00,ละเชื่อปะ​ รีล่ากุเวนหมด​ แต่คนสนิทกุก้อรึนหมดเช่นไอเทนไอไอ๊  จบ
2023-03-30 10:36:53+00:00,อุโว้ว ccvเก้าพัน แม่เจ้า...
2023-03-30 10:36:50+00:00,@hs3t9q นองเส้ตเต้อ ตอนแรกอย่างขรึม ดุ อันตรวาย มีเสน่ห์ เป็นคนที่โตกว่าไวมาก ๆ เลย ทั้งทัศนคติ ความคิดหลายอย่าง น่ารัก เชียร์อัพเก่ง เทคแคร์ความรู้สึกคนอื่นมากกว่าตัวเอง เลยทำให้เวลาคุยด้วยเลยรู้สึกสบาย แกเป็นคนที่เก่ง ขอให้เจอคนทีใจดีกับแกเยอะ ๆ เหมือนที่แกใจดีเสมอนะ รัก 🤍
