date,content
2023-03-29 11:22:30+00:00,@NOELXCVII คัมแบคแน้ว
2023-03-29 11:22:23+00:00,@NNamoboo ผัวเค้ารัก​ วีน​ 100​ รอบ​ เค้าก็เอ็นดูว่าเธอน่ารัก
2023-03-29 11:22:06+00:00,"แล้วลุคนี้หล่อมากจริงงงงง แอบไปอัดมาตั้งแต่มะไหร่น๊า🥹
#bbillkin https://t.co/mkRxcl1BCI"
2023-03-29 11:21:51+00:00,"เฮียอุคกลับไปทำงานแล้ววว
กิ๊ดดนดรรดรกรกรกนกนน"
2023-03-29 11:21:49+00:00,รอดูดีกว่าว่าคืนนี้นายจะพาน้องหลิวไปทัวร์กินเลยไหม 😂
2023-03-29 11:21:31+00:00,เสียงนกมันดังแล้วเยอะมาก เหมือนจะมีอุทกภัยครั้งใหญ่ ไม่ก็ภัยธรรมชาติอะ
2023-03-29 11:21:14+00:00,"หางเต่าเด้กโอ้นกลับมาแน้ววว🤲🏻🤏🏻😭😭
#yinyin_anw @yinyin_anw https://t.co/yFSjuKjP0m"
2023-03-29 11:21:06+00:00,นกยังบินตามกันได้แล้วทำไมเราจะบินตามเขาไม่ได้ล่ะ;-;
2023-03-29 11:20:49+00:00,ดูทรงละนกอีก๋อยมาแน่😓
2023-03-29 11:20:45+00:00,"@JLAN_qian ""!!""
ตะเกียบหลุดออกจากมือ การตอบสนองเจ้าแมวว่องไวสมกับที่ฝึกวิทยายุทธ มือทั้งสองจับไว้ได้ทันก่อนที่เจ้านกแก้วจะร่วงลงหม้อตุ๋นเนื้อ

""เกือบไปแล้วไมละ! ..... แต่เดียวนะเมื้อกี้เจ้าพูดภาษาคน"" 
จับนกไว้ไม่ปล่อย มอง~~~"
2023-03-29 11:20:35+00:00,"คืนนั้นคืนไหน ใจแพ้ตัว
คืนและวันอันน่ากลัวตัวแพ้ใจ
ท่ามกลางแสงสีศิวิไลซ์
อาจหลงทางไปไม่ยากเย็นนนนน
คืนนั้นคืนไหน ใจเพ้อฝัน
คืนและวันฝันไปไกลลิบโลก
ดั่งนกน้อยลิ่วล่องลอยแรงลมโบก
พออับโชคตกลงกลางทะเลใจ https://t.co/exr6tgOlf9"
2023-03-29 11:20:35+00:00,ชุก้า ชุก้ารุน หวานมาก จะนกผีเสื้อหัวใจน้องฮารุก็เอาอยุ่ https://t.co/rrWPw4qO1l
2023-03-29 11:19:49+00:00,"วันนี้ได้สปอยการ์ตูนเรื่องหนึ่งกับเพื่อนไป #แวมไพร์ไนท์
เป็นการณ์ตูนในดวงใจเรื่องหนึ่งเลย แต่หลังจากที่เล่มจบออกมาก็มีคนกรีดร้องเพราะไม่ชอบตอบจบหลายคน ซึ่งเราเองก็เป็นหนึ่งในนั้น 55555555
ตอนนั้นโกรธนางเอกที่ใจโลเลมาก ตอนนี้จะยังโกรธอยู่แต่ก็พอเข้าใจอะไร ๆ มากขึ้นแล้ว (มีต่อ)"
2023-03-29 11:19:48+00:00,คำถามคือ คลิปแฟนพ้มไปไหนแล้ว พ้มยังฟังแค่ครั้งเดียวม่ะจบเลย งอแง
2023-03-29 11:19:38+00:00,@ppcharlyne ถูสบู่นกแก้ว ฉีดน้ำหอมทอมโสดย่ะ
2023-03-29 11:19:32+00:00,@vjkjimin9597 ปังๆน้า
2023-03-29 11:19:29+00:00,@sisbae_12 @27ismenxdaa นกอยู่ข้างพี่นดาเสมอนะค่ะ
2023-03-29 11:19:15+00:00,พญานกเมนอย่างเราจะได้อะไรแบบนี้ไหม 🥹
2023-03-29 11:19:15+00:00,คือปกติคนเอาเท้ามาชนเราเราก้หลบป้ะ แต่นี่เขี่ยๆๆเล่นกันโอ้ยยย ไม่ไหวๆ แฟนกันสุบๆ ไม่ฟังความเหนต่างนะ
2023-03-29 11:19:12+00:00,นกแก้วใครหลุดมา สงสารน้องกลับบ้านยังไงกัน
2023-03-29 11:19:10+00:00,ใครอยากขึ้นไบโอเราสะกิดได้นะ กลัวน้องเพนกวินเหงา😭😭😭😭
2023-03-29 11:18:53+00:00,@natlamborghini1 สวดมนต์ไล่โควิด  สวดมนต์ไล่ควัน เอิ่ม สวดไล่ตูบท่าทางจะยากสุด  เพราะฟังเป็นแต่ภาษาสัตว์ นก ปลา ม้า ปู วัน แพะ แกะ ควาย ฟังได้หมดยกเว้นคน
2023-03-29 11:18:40+00:00,@sornorsn นกอยู่ข้างพี่ตาคะ...บ้านหนูเรียก ตอแหลคะเเบบนี้ อุ๊ยขอโทษ หนูไม่เคยพิมพ์เเบบนี้เลย🔥🔥🔥😆
2023-03-29 11:18:31+00:00,เค้าดีมากเลยค่ะ 🥹🥹🥹
2023-03-29 11:18:17+00:00,ก้าดบั้มรอบนี้เส้าอะ มาทุกคนยกเว้นไอซาชีอึน🫠 นกแบบของแทั
2023-03-29 11:18:13+00:00,"ฉันอยากเป็นนกที่บินไปให้ไกล #FeedYlympicfanmeetXTarBom #FeedYlympicfanmeet 
 https://t.co/fdSLtj4z4A"
2023-03-29 11:18:01+00:00,@onehdthailand ใครเป็นนางเอก
2023-03-29 11:17:30+00:00,พี่แฮนกวงติงแม้ก5555555555
2023-03-29 11:16:52+00:00,@fforcejs นกน่ารัก
2023-03-29 11:16:51+00:00,@mxmwu_711 ขออนุญาตนืมคอนเท้นไปขอเเม่นะคะ เค้าให้เครดิตเเน่นอน ( เค้าได้เเนวทางเป็นนกคูลละค่ะ😔🤍 )
2023-03-29 11:16:42+00:00,@Uan_Jungwon ฟรอมิสมีข่าวจะคัมตอนกลางมีนา แต่ไม่คัมซักดี sns ก็ไม่แอคทีฟ วันก่อนเพิ่งให้ renew เมมชิปนึกว่าจะมีอะไร แต่วันนี้ก็ออกมาประกาศว่าจะไม่ไปงานที่ลาสเวกัส🥲
2023-03-29 11:16:29+00:00,มิลค์เลิฟเว่อมากกก😔🥹
2023-03-29 11:16:18+00:00,อยากเป็นแฟนฮง แอบชอบพี่นัท เลโก้น่ารักที่สุดในใจ น้องคีน3ขวบไม่รับความเห็นต่าง อังเปาน่ารักเกินต้านสุดๆ อยากเป็นนกอีก๋อยของกร ตุ้ยแพรวพราวเกิน วอลออย่างตึง รักพี่เขต พี่ฟลุ๊คทำใจแตก แชมๆอย่างเริ่ด พร้อมโครตน่ารัก เคนจิเกินต้าน สองภีมน่ารักใจเจ็บ ตกลงเมนใคร #ProjectAlphaTH
2023-03-29 11:15:59+00:00,@fooiooo คนเจ็บ​ จน​ ตาย​ กี่ร้อยกี่พันศพ​ แกเคยสนใจไหม
2023-03-29 11:15:42+00:00,เมื่อดวงรักมีรัก ดั่งเจ้านกโผบิน
2023-03-29 11:15:41+00:00,@perfechemical เค้าไปหยิบ ๆ มาจากคุณเหนกคับ 55555555555555 ต้องถามคุณเหนกแน้ว !
2023-03-29 11:15:40+00:00,วันนี้ของปีที่แล้ว เหล่านกปลดล้อคสกินหูทองคำ Dive into you เพราะมาก เสียงใสมาก😘 #JAYB https://t.co/9c2m88F3wG
2023-03-29 11:15:39+00:00,@WhiterabbitRoy @__ziw38 ฟันหัวแบะคือซินแสนู๊นนนน มาเดินชี่นกชี้ไม้เพิ่มงานให้อีสถาปนิกรอบเดียวก็ได้หลักหมื่นแยะ ลูกค้าก็ควักจ่ายไวไม่ตั้งคำถามซักคำ ส่วนไอคนออกแบบจะเบิกซักงวดแทบจะรำถวายตีลังกาส่งงานให้ลูกค้าว้าวพอ 💁🏻‍♀️
2023-03-29 11:15:32+00:00,"ความความคิดถึงไปกับนกให้บินไปส่งที่บ้านเธอ

#LISA #LALISA #MONEY #SG https://t.co/Jp6IttBWrG"
2023-03-29 11:15:28+00:00,@CalvinKlein หล่อมากกกกก
2023-03-29 11:15:25+00:00,รอหวีดลูกกกกกกกก
2023-03-29 11:15:22+00:00,@Schneider_ARP คุณเป็นคนเริ่มนะคะคุณชัย 555555555555555555555
2023-03-29 11:15:22+00:00,อรอาอนอยอยกนนกนก ต้าบมอมอ
2023-03-29 11:15:07+00:00,ขออวดหน่อย นกมาทั้งวันจนขึ้นรถไฟจะกลับโตเกียวน้องถึงโผล่หัวมาจึ๋งนึง555555 แม่ง สมกะเปนอากาเซ่จริงๆ นกสมชื่อจ้า https://t.co/dPyPUKFFjS
2023-03-29 11:14:58+00:00,ได้ถ้วยแรกแทนที่จะมีซีนกอดกันร้องไห้ฟีลซึ้งๆ แต่เอนมิกมีซีนยืนขำเพื่อน พวกเอนมิกนี่มันเอนมิกจิงๆ5555555555 https://t.co/rAEEUuLArD
2023-03-29 11:14:50+00:00,เจ้าเชื่อเรื่อง พญานก บ่ !!!
2023-03-29 11:14:39+00:00,"พวกเด็กเครียดละนะ กะจะมาขายของ มีแต่คนขอขำเอ็นดูวววว
Nanon Laneige
#LaneigexNanonMark"
2023-03-29 11:14:31+00:00,@hitomit99 แจกจิง
2023-03-29 11:14:10+00:00,@Geminilism ห๊ะะะเ)เก้สสกยกนกนกนก
2023-03-29 11:13:47+00:00,นายหลิวไปด้วยกันแน่ๆ แต่จะลากเอเคไปด้วยได้ไหมนี่อีกเรื่อง เพราะไทยร้อนมาก
2023-03-29 11:13:46+00:00,"[UPDATE]
📌Perfect Criminal📌
🗡️Chapter 2
🗡️ปกติพวกตำรวจไม่ค่อยวิพากษ์วิจารณ์ประเทศตัวเองหรอกนะ

🗡️Read A Write : https://t.co/nCAFX9AwlD

‼️อ่านฟรี 24 ชั่วโมง‼️

#นิยายGL #นิยายYuri #readawrite #ลงลานนิยาย #ฝากงานเขียนกับคิวซี #ฝากงานกับเซฟ https://t.co/hObTDxBUs9"
2023-03-29 11:13:42+00:00,อยาก ร้อง เกะ
2023-03-29 11:13:19+00:00,@imyour10ve เค้าสนใจค่ะ🥺
2023-03-29 11:13:08+00:00,คือจะโทรมาอวดนกฮูก
2023-03-29 11:13:07+00:00,"แฟนมีตโตโยต้า​ 1,000คนแรก​ จัดวันที่ 13​ พฤษภาคม​ รอยัล​ พารากอน​ ฮอลล์​  ขอให้นกเซ่โชคดี​ทุกคนนะคะ​ 💚​🐥
#YARISATIVxBamBam
#TOYOTAXBAMBAM
#Toyota​ 
#BamBam​ #GOT7
@BamBam1A https://t.co/sFombHWwAC"
2023-03-29 11:12:16+00:00,อ๊าดกกกกกกก กี๊สนะชั้นกรี๊ดนะกรี๊ดนะะะ https://t.co/eUCpmF65Bq
2023-03-29 11:12:11+00:00,"อันดับ4ละ อีกนิดเดียว อยากแจก

Nanon Laneige
#LaneigexNanonMark"
2023-03-29 11:10:51+00:00,@kkkk__korn นกอีก๋อย กรหยุดดิ๊663527253636363536372636373536353635
2023-03-29 11:10:29+00:00,พ้มที่กำลังดูจนใกล้จบ เอริ้กกก https://t.co/qhNqbvTtfe
2023-03-29 11:09:50+00:00,"เพื่อนซี้ยังไม่มาแต่แท็ก10K ละนะ โคตรเว่ออออ

Nanon Laneige
#LaneigexNanonMark"
2023-03-29 11:09:45+00:00,"@jackiejackrin พร้อมละคร้าบบ
#Jackie22ndBDLive"
2023-03-29 11:09:10+00:00,ทั้งที่รุ้วสึกดั้ยตาลอดดดดว่านอนกอดคนที่นอกจ้ายยย~
2023-03-29 11:09:06+00:00,@dancingwflowers สงสาร72736627
2023-03-29 11:08:54+00:00,"ขับเคลื่อนเศรษฐ​กิจ​ทั้ง2ด้อมดีนะ อย่างชอบบ

Nanon Laneige
#LaneigexNanonMark"
2023-03-29 11:08:35+00:00,"พี่บิๆแง้วโซแพรวพราว โซสง่างาม โซฟักกิ้งลีลาเด็ดเล่นกับไฟ ควีนการละคร ดีมากค่ะลูกสาวของฉัน

คฮก็คือปางคนหล่อ ปางโพผัว ปางพ่อของแผ่นดินลงแล้วไม่ออกตลอดไป ดีมากครับพ่อนก"
2023-03-29 11:08:23+00:00,นึกถึงพ่อแม่ตัวเองเลยพาไปทั้งคอนเสิร์ตทั้งดูหนัง จริงๆถ้าไม่มีเพื่อนไปดูหนังด้วยแม่ก็จะไปนั่งดูกับชั้นเพราะแม่ให้จองตั๋วไปสองใบ แต่ไม่สามารถกดบัตรคอนให้แม่ไปเป็นเพื่อนได้จริงๆของตัวเองยังจะเกือบกดไม่ได้🥲 (ลงโมชิโมชิให้แม่นะแต่นกจ้า555)
2023-03-29 11:08:05+00:00,รักนกฟ้าเพราะมันมีเกพอน เอิ้ก
2023-03-29 11:08:01+00:00,@CalvinKlein ฆ่าเราเถอะพี่จองกุก
2023-03-29 11:07:44+00:00,@132111fongbeer คอนวันที่ 9 อะ 5555555
2023-03-29 11:07:43+00:00,นกแอร์เล่นละ แคนเซิลไฟลท์ละล่าสุด สภาพ
2023-03-29 11:07:22+00:00,เมื่อคืนฝันว่านั่งชมนกชมไม้อยู่ในที่ที้นึงอยู่ดีดี พิจอนนี่(นสจ)มานั่งลงข้างๆ แล้วถามว่าเป็นไงบ้าง คือในฝันจำไม่ได้คุยไรไปบ้างแต่พี่แกคุยไป มองหน้า ยิ้มให้ แถมนี่ยังได้ซบไหล่ด้วย ทั้งๆที่ก่อนนอนไม่ได้คิดถึงจอนนี่เลย งงมาก ตื่นมาพร้อมความฝันดีเว่อๆ เขิล์ล
2023-03-29 11:07:20+00:00,Photo book งานคอนหยิ่น 500 รวมส่ง สนใจทัก dm ได้ค่ะ #ตลาดนัดหมูยอ #ตลาดนัดหยิ่นวอร์ #หมูยอมาร์เก็ต https://t.co/TFbXJychnv
2023-03-29 11:07:19+00:00,ใกล้กดบัตรแล้ว กลัวนกมากแต่จะสู้สุดใจเลยค่ะคุณ 🤪🤪 https://t.co/s2g9gEy1r8
2023-03-29 11:07:02+00:00,เห็นผิดเป็นชอบแทนที่จะช่วยๆเตือนกัน กลับสนุนกระบวนการผิดๆ จนสมาชิกลดลง เกิดแนวร่วมมุมกลับ
2023-03-29 11:06:54+00:00,"ชอบมาก ทุกคนโยนสูตรหมูปลาร้ากันเต็มฟีด เลื่อนๆไปก็หิวละนะ

Nanon Laneige
#LaneigexNanonMark"
2023-03-29 11:06:40+00:00,"ดัลดีมาแล้วนะคะ วันนี้ไม่ได้เปิดกล้องแต่นกน้อยสามารถรับฟังเสียงหวานๆของดีเจได้จากลิงก์ด้านล่างนี้เลยค่ะ 💚

📻 : https://t.co/qDjYfnjhai

#GOT7영재의친한친구 #친친
#영재 #YOUNGJAE #MiniJaeArs https://t.co/K4sM1Jnfdm"
2023-03-29 11:06:32+00:00,แอคธันโดนลิมิตค่ะชาวนกฟ้า
2023-03-29 11:06:04+00:00,อยุ่ในพทสาธารณะแต่เสียงดังไม่เกรงใจคนอื่นเลย
2023-03-29 11:05:36+00:00,Life suck ของจริงโดนนกขี้ใส่ https://t.co/PS9lqi2djG
2023-03-29 11:05:35+00:00,มอพตแปลกอย่างนึง คือ ทุกคนเสียงดังมาก เหมือนเด็ก ไม่ค่อยมีมารยาทด้วย พตงงมาก
2023-03-29 11:05:01+00:00,เส้าไม่มีคนกลับด้วยแล้ว
2023-03-29 11:04:53+00:00,พอมีคนกลับมาแฉชีอีก นี่ก็หัวร้อนทุกที อยู่ๆก็เป็นเหยื่อเพราะความใจดี ให้ทั้งๆที่เห็นว่าไม่มีที้ไป ไม่มีใคร ไหนจะป่วยอีก สรุป มิจฉาชีพ
2023-03-29 11:04:53+00:00,มึงเหินกนกนกนกนกนกนกกเกินนนนพิมพ์ไทยอ่ะเกินๆๆๆๆๆๆๆๆๆเว่อเหินๆๆๆๆ https://t.co/EamtlXXVn5
2023-03-29 11:04:47+00:00,@dancingwflowers ขอโทดที่เคยด่าว่าทำไมไม่ใส่ฟาโว37373727😭😣
2023-03-29 11:04:11+00:00,อีกอย่างที่ว้าวมากคือไอศกรีมที่ร้านเรียกว่า Frozen Custard🍨 รสที่ทับใจสุดๆต้องยกให้วานิลลา มันนุ่มนวลกลมกล่อมมากๆ😍 ร้านยังมีเมนูคอนกรีต เป็นไอศกรีมพรีเมียมปั่นด้วย🍦 ต้องลอง CentralSwirled วานิลลา โฟรเซ่น คัสตาร์ดผสมคาราเมลน้ำปลาหวาน อันนี้อร่อยมากแนะนำจริง https://t.co/clsdyPzIzE
2023-03-29 11:04:06+00:00,นี้คือรางวัลของอีนกใช่มั้ย..ขอยาดมจ้า
2023-03-29 11:04:00+00:00,อยากกินหมูทะทุกวันเลย ทำไงดี
2023-03-29 11:04:00+00:00,@RungPanalee บวกเลยปะ
2023-03-29 11:03:57+00:00,น้องจองวอน🥹😭💕💕💕💕 https://t.co/CKdHRkvMar
2023-03-29 11:03:52+00:00,@ppstrinx ต้องน่ารักมากๆ แน่ๆ ต้าวป๊าก้อนกลมๆ ของเมฆ 🤏🏻
2023-03-29 11:03:44+00:00,"- ชวนนกน้อยร่วมเทรนด์แท็ก -

ตอนรับแขกรับเชิญคนพิเศษ 
GOT7'S BAMBAM
📆 วันพฤหัสบดีที่ 30 มี.ค. 66
🕥 เริ่มเทรนด์เวลา 17.45 น. เวลาไทย [ 19.45 KST ]

-แท็ก-

#️⃣ BamJae_BestFriend
🔤 DJ YOUNGJAE WITH BAMBAM

#영재 #YOUNGJAE
#뱀뱀 #BamBam https://t.co/TktLuf9KCT"
2023-03-29 11:03:43+00:00,@SMaethaisong มาลานกระบือไหม
2023-03-29 11:03:04+00:00,"ก็ทวิตไปจนกว่าแท็กมันจะขึ้นนนนน

Nanon Laneige
#LaneigexNanonMark"
2023-03-29 11:02:42+00:00,สเปซเพนกวิน!
2023-03-29 11:02:35+00:00,"นุ้งเปรี้ยวหวานทะลุ10M แล้ว
พลังแห่งนก​ หรือพลังแห่งรักกันนะ​❤️
#SourandSweet
#뱀뱀 #BamBam
#SourandSweet_10M https://t.co/tW64PY2Pb9"
2023-03-29 11:02:01+00:00,"♡ การ์ดพร้อมส่ง ♡

📍สนใจใบไหนเมนชั่นหรือเดมมาสอบถามก่อนได้เลยนะคะ

***ซื้อครบ 690 บาทขึ้นไปส่งฟรี***

📮 ค่าส่ง flash 40 บาท / ems 50 บาท

โจชัว โฮชิ วอนอู อูจี มินกยู เวอร์นอน ซึงกวาน ดีโน่/ชาน

#ตลาดนัดสวนแครอท #ตลาดนัดseventeen https://t.co/mNLQeE3GbP"
2023-03-29 11:01:59+00:00,@pyns_jn เรามันเด็กนกเขววว5555555555
2023-03-29 11:01:44+00:00,ที่นี่ชั้นมีเรียนวิชาอะไรก็ไม่รู้เว่ย แบบ เหมือนแนะแนวแต่แอดว้านกว่ามากๆ ละช่วงนี้ครูก็ให้เพื่อนมาพรีเซนต์ว่าจะเลือก hochschule ที่ไหน อะไรยังไง แล้วอิจฉาคนที่นี่มาก ตัวเลือกเยอะชห ไม่ชอบเมืองนี้ก็ไปเมืองนู้นได้ ไม่ชอบเหนือก็ไปใต้ได้ ส่วนกุน่าจะต้องต้มชีทแดกเข้ามหาลัยข้างๆ เศร้า
2023-03-29 11:01:18+00:00,@Litachax ร้องไห้ลั5555
2023-03-29 11:01:04+00:00,@BamBam1A แว้กกกกกกกกนกนกสดนดววดยพยพยพยรู้ใจที่สุด
2023-03-29 11:00:50+00:00,@miifthfour โปรดเห็นมีมหมีน้องเจมตัวเล่กๆคนนี้🥺🥺🥺 เจมมานก้อมีหัวจายยยย (((แต่ตาพี่มาร์คแรงจริงๆรกรกนกสนกนกนก)))
2023-03-29 11:00:45+00:00,"ถ้าแท็กขึ้นเทรนด์ 1 แจก 100 นึง ประกาศพรุ่งนี้เที่ยงค๊าาา
**ขอเฉพาะฟค.สามนอและม้าคนะคะ

Nanon Laneige
#LaneigexNanonMark"
2023-03-29 11:00:28+00:00,นกบินโน้นแล้วววว555
2023-03-29 11:00:14+00:00,"ใครก็ได้ไปเข้าไซน์มินกยู แล้วฝากถามให้หน่อยว่าตอนนี้สูงเท่าไหร่แล้ว
ดูจากรูปงานฟุตบอลแล้วโคตรสูงแบบไม่น่าจะ186ละ น่าจะ 189.999อ่ะ"
2023-03-29 11:00:11+00:00,งาน ซรว ผมก็นกอีกแล้ววว นกจนชินแต่ไม่อยากชินนนนน
2023-03-29 10:59:46+00:00,"@Daffdia13 ทนได้ด้วยกัน - สภาวะที่ติดขัดมีปัญหา แต่ยังมีกำลังใจที่ดี มีคนเคียงข้าง 💞

สายเปย์ - แฟนหรือคนที่รักเราอาจจะซื้อของให้ในเร็วๆนี้ 💸💸💸

ขึ้นโรงขึ้นศาล - ปัญหาที่ถึงขั้นคุยกันเองไม่รู้เรื่อง ต้องมีคนกลางมาช่วยเจรจา 🍁 https://t.co/tgyQuoEpzZ"
2023-03-29 10:59:35+00:00,"สิ่งที่อีกนกแบบช้านเฝ้ารอ..บุญตาแล้ว😭😭
#BamBam https://t.co/hqQwD8MmBJ"
2023-03-29 10:59:27+00:00,"เทอพร้อม แล้วเสียงเทอจะพร้อมไหมละ
Nanon Laneige
#LaneigexNanonMark"
2023-03-29 10:59:03+00:00,@Maeo_Uan คุณมิ้นไลฟ์ในไอแพดมั้ยคะ
2023-03-29 10:58:49+00:00,"@mynameisnanon แล้วเสียงหนุพร้อมยัง Nanon Laneige
#LaneigexNanonMark"
2023-03-29 10:58:31+00:00,#LaneigexNanonMark ตะคินยังสู้มีหรือเหล่าลูกนกอย่างป้าจะไม่สู้ ฮึ้บบบบ #ภาคินผู้ชายปอนด์ปอนด์ 🤍 https://t.co/GSLuPpAd1e
2023-03-29 10:58:21+00:00,ทรงนกแก้ว                             ทรงปลากัด https://t.co/TyAKGPLKgd
2023-03-29 10:57:59+00:00,@vjkjimin9597 โห
2023-03-29 10:57:58+00:00,ใครบ้าจี้ตรงคออย่าหาเลี้ยงนก
2023-03-29 10:57:54+00:00,@Maeo_Uan คุณมิ้นไลฟ์แล้วเหรอคะ มาไม่ทัน 🥹
2023-03-29 10:57:29+00:00,ทำไมทุกคนชอบขยี้ เป็นแค่คนอ่อนโยนใจดีก็สู้เพื่อนสมัยเด็กของเธอไม่ได้ ละหน้าชายอย่างเข้า ซีนกลางสายฝนเค้าดีพกันมาก อิมะมาเดะโกเมน แกยืนหน้านิ่งอยุ่ข้างๆฟิลเอาเลออยากทำไรทำเลอ ใครเค้าจะไม่ล้อแกวะ555555
2023-03-29 10:55:54+00:00,ละพี่มินกยูกับพี่เจโน่หน้าคล้ายกันไม่พอ ตายิ้มเหมือนกัน เก็บแมวมาเลี้ยงเหมือนกัน มีแมวสามตัวเท่ากันฮืออกกๆๆ😭💖
2023-03-29 10:55:50+00:00,"คุณเค้าจะพกท่อแอร์กับถาดคุกกี้จริงปะเนี้ยยยย
Nanon Laneige
#LaneigexNanonMark"
2023-03-29 10:55:33+00:00,คิดถึงสาวนกไฟแล้ว 🥹🐥🔥 https://t.co/OP4cE6jPIZ
2023-03-29 10:55:24+00:00,ปิดจ๊อบในเมืองได้กลับไปใช้ชีวิตฟรีแลนซ์อยู่กับบ้านแล้ว เริ่มวันแรกกับภารกิจเอารถเครื่องไปตรวจสภาพ/ต่อภาษี จ่ายตลาด หาของกิน เจอโปรร้านนกแก้วได้แก้วน้ำมาใบนึง เข้าบ้านก็มีของกินมาส่งพอดี ออกแดดแป๊บเดียวแสบทั้วตัวเลย🌞 https://t.co/l0svEr455c
2023-03-29 10:55:12+00:00,@JHNCTJRVV สกนกนกนกนกนกน
2023-03-29 10:55:02+00:00,ทักไปสั่งทางเฟสได้นะทุกคนนน เสิร์ชชื่อได้เลอ จริงๆเสิร์ชว่าขนมไม้ โอท็อปสุพรรณเพจก็เด้งขึ้นมาละ5555
2023-03-29 10:54:51+00:00,เอนดุเวลาชงคุ่ชิป แล้วมีคนกดบุ้คม้าก55555555 คัยเอ่ย สองหุน??
2023-03-29 10:54:35+00:00,งานหน้าเตรียมเช่า s23 ไปมีทบอมมุ
2023-03-29 10:54:20+00:00,ใครไปซาแซงดิฉันจะสาปให้นกเมนทุกประเทศที่ติ่ง ขอบคุณค่ะ 🙏
2023-03-29 10:54:11+00:00,"สองคนนี้ พี่ใหญ่ หรือ มักเน่ นะคะ ;; ., เอ็นดูอ่าาาาาาาาาาาา 💓

#bommu 
#เจ้าแก้มก้อน #fluke_natouch 
#FeedYlympicfanmeet https://t.co/72pO5pNNgP"
2023-03-29 10:53:53+00:00,@daradaily @Indeedislove รักนะเจมส์จิ
2023-03-29 10:53:43+00:00,เขาให้กรี๊ดแต่คุนเหมือนเสียงนกร้องอะ5555555555555555
2023-03-29 10:53:21+00:00,@azure_xs https://t.co/lKhHkcXLGi อันนี้เลยคุณพิม อาจจะมีร้านอื่นที่ใกล้กว่านะลองหาดู ตอนนกซื้อรีบกดไปหน่อยส่งมาจากสงชลาเลยอย่างไกล555555 นกสั่งรสนี้มากิน ไม่หวานมาก ไม่ขมเกินด้วยค่ะ https://t.co/oFHQjgwGgN
2023-03-29 10:53:17+00:00,@nuttyp462 โกๆๆๆ หลังจากได้ชิมในซอฟเสิร์ฟถ้วยแรก ถ้วยถัดมาเราขอท็อปปิ้งเป็นตังเมกรอบสามอันเลยค่ะ ชอบมาก5555 ห่อละ 35 สามห่อร้อยเท่าน้านนน
2023-03-29 10:53:14+00:00,"ตอนแรกจะทาลาเนจแล้วดูไลฟ์ หรือต้องเปลี่ยนเป็นกินหมูปลาร้าแล้วดูไลฟ์แทน

Nanon Laneige
#LaneigexNanonMark"
2023-03-29 10:53:03+00:00,@IG_PK21 ค่ตแย่
2023-03-29 10:52:36+00:00,@klinnangsue ฮี่ๆ ขอปักทานตะวันแคระของเราแล้วกันค่ะ ไม่ได้หนังสือก็ถือว่าได้อวด 🌻✨ https://t.co/8lrfYvqDzk
2023-03-29 10:52:20+00:00,แล้วตั้งชื่อว่า My loveอะ อั่ยเด่กน่ารัก🫠🫠
2023-03-29 10:52:00+00:00,@ArcLunar แซลมอนพี่นก 🐱
2023-03-29 10:51:50+00:00,@_aoiisblue ไปแยะ ไม่สัมพาดแยะ โดดจึ๋งไปหาพี่นกแยะ
2023-03-29 10:51:46+00:00,"ว่าแต่คุณพรีเซนเตอร์เสียงที่หายไปเจอรึยัง 
#LaneigexNanonMark"
2023-03-29 10:51:38+00:00,@BamBam1A กรี๊ดกสมดนกใก้กาท ขอรูปด้านหน้าคับ!! แบบสับๆ สับความสัมพันธ์แม่ลูกกกกก https://t.co/kLdC4XTka3
2023-03-29 10:51:36+00:00,อาหารนกเข้าละนะ😅 https://t.co/LQqfw86pHf
2023-03-29 10:51:35+00:00,อ๊อย ฟ้าใสสร้างสตอรี่ไว้เก็บรูปฟค🥹🥹
2023-03-29 10:50:52+00:00,@paksaklh พิกัดทีค่ะคุณนกกก
2023-03-29 10:50:42+00:00,@chubbyfeb14 ที่ไทยวันสุดท้ายเค้าก็เรียกผมพี่แกว่าทรงนกแก้ว55555555
2023-03-29 10:50:37+00:00,@NWongkiem วัยของคุณพี่จะเป็นรักมั่นคง ไม่มีเงื่อนไข รักตลอดไป ชื่นชมค่ะ🫰
2023-03-29 10:50:25+00:00,"โป๊ะลาเนจแล้วเปิดดูไลฟ์ ว๊าววววว
#LaneigexNanonMark"
2023-03-29 10:50:20+00:00,@renrensec นกแก้วมันอันตรายไม่พออ่า--
2023-03-29 10:50:11+00:00,โห ถ้าพี่กันต์จะมาลุคนี้  นกแตกตื่นหมดแล้วครับบบ 😍😍
2023-03-29 10:49:54+00:00,"วันนี้ฟีดท่อแดงเด้งคลิปนี้ขึ้นมาครับ อมอง 10 คนอร่อยๆ #ElveneYummy วีนกลับไปดูจะ  cringe มากไหมนะ😆
https://t.co/Si9uvlhQaj"
